word,source_grade_hint,normalized_band,source_list,rank,count,academic,pos,notes,preferred_band,beginner_score,intermediate_score,advanced_score,source_tags,source_files
rainbow,3,k-5th grade,beginner_k_to_5,376,,false,n,elementary_fill+grade3+grade3_week24_item8,beginner,29.0,7.0,2.0,beginner_seed,beginner_k_to_5.csv
rainfall,3;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,335,25,true,n,elementary_fill+grade3+grade3_week21_item15 | tier2_nawl_academic+nawl_rank_575+bridge_from_beginner_grade_3+grade_estimate_6,intermediate,17.926,21.735,11.781,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
rainforest,4,k-5th grade,beginner_k_to_5,32,,false,n,elementary_fill+grade4+grade4_week2_item12,beginner,29.0,7.5,2.7,beginner_seed,beginner_k_to_5.csv
raise,3;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,40,205,false,n,elementary_fill+grade3+grade3_week3_item8 | tier1_ngsl_general+ngsl_rank_486+buffer_from_beginner_grade_3+intermediate_buffer_addition+grade_estimate_6,intermediate,21.199,21.366,7.633,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
raised,4,k-5th grade,beginner_k_to_5,590,,false,v,tier2_fry_filtered+fry_rank_590+grade_estimated_from_fry_rank,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
raisin,11,9-12,advanced_9_to_12,7725,177,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,2.163,8.317,28.59,advanced_seed,advanced_9_to_12.csv
rake,9,9-12,advanced_9_to_12,4697,679,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,3.503,10.271,29.987,advanced_seed,advanced_9_to_12.csv
ram,9,9-12,advanced_9_to_12,3739,1450,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,3.699,10.531,30.215,advanced_seed,advanced_9_to_12.csv
ramble,10,9-12,advanced_9_to_12,5748,783,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,2.54,10.819,30.029,advanced_seed,advanced_9_to_12.csv
ramification,11,9-12,advanced_9_to_12,7726,152,true,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+academic_tion,advanced,-0.674,9.768,36.147,advanced_seed,advanced_9_to_12.csv
ramp,9,9-12,advanced_9_to_12,4698,604,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,3.473,10.231,29.952,advanced_seed,advanced_9_to_12.csv
rampage,11,9-12,advanced_9_to_12,8728,194,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.386,7.848,28.617,advanced_seed,advanced_9_to_12.csv
rampant,10,9-12,advanced_9_to_12,6726,262,false,adj,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,1.461,7.948,28.704,advanced_seed,advanced_9_to_12.csv
rampart,12,9-12,advanced_9_to_12,9753,260,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,1.459,7.945,28.702,advanced_seed,advanced_9_to_12.csv
ramshackle,12,9-12,advanced_9_to_12,9754,134,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,1.295,8.227,29.211,advanced_seed,advanced_9_to_12.csv
ran,K,k-5th grade,beginner_k_to_5,26,,false,v,tier1_dolch+dolch_primer+fry_overlap+grade1_week2_item7,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
ranch,9,9-12,advanced_9_to_12,4699,306,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,2.3,10.5,29.75,advanced_seed,advanced_9_to_12.csv
rancher,4,k-5th grade,beginner_k_to_5,190,,false,n,elementary_fill+grade4+grade4_week10_item10,beginner,29.0,7.0,2.0,beginner_seed,beginner_k_to_5.csv
random,8,6-8,intermediate_6_to_8,2432,26,false,n,tier1_ngsl_general+ngsl_rank_2432+grade_estimate_8,intermediate,4.734,29.745,9.089,intermediate_seed,intermediate_6_to_8.csv
randomize,7,6-8,intermediate_6_to_8,398,39,true,v,tier2_nawl_academic+nawl_rank_398+grade_estimate_7,intermediate,6.014,30.352,13.283,intermediate_seed,intermediate_6_to_8.csv
randomly,7,6-8,intermediate_6_to_8,478,31,true,adv,tier2_nawl_academic+nawl_rank_478+grade_estimate_7,intermediate,5.968,29.79,11.829,intermediate_seed,intermediate_6_to_8.csv
range,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,296,190,false,n,elementary_fill+grade4+grade4_week15_item16 | tier1_ngsl_general+ngsl_rank_516+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,21.181,21.341,7.611,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
ranger,9,9-12,advanced_9_to_12,3740,1470,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,2.702,11.036,30.219,advanced_seed,advanced_9_to_12.csv
rank,7,6-8,intermediate_6_to_8,1535,53,false,n,tier1_ngsl_general+ngsl_rank_1535+grade_estimate_7,intermediate,5.88,29.439,9.26,intermediate_seed,intermediate_6_to_8.csv
ransack,12,9-12,advanced_9_to_12,9755,142,false,v,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,1.309,7.745,28.527,advanced_seed,advanced_9_to_12.csv
ransom,10,9-12,advanced_9_to_12,6727,373,false,n,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,2.35,8.567,28.808,advanced_seed,advanced_9_to_12.csv
rant,11,9-12,advanced_9_to_12,7727,266,false,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,3.265,7.953,28.709,advanced_seed,advanced_9_to_12.csv
rap,9,9-12,advanced_9_to_12,3741,877,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,3.569,10.358,30.064,advanced_seed,advanced_9_to_12.csv
rapid,8,6-8,intermediate_6_to_8,2389,27,false,n,tier1_ngsl_general+ngsl_rank_2389+grade_estimate_8,intermediate,4.741,29.755,9.098,intermediate_seed,intermediate_6_to_8.csv
rapidly,3;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,471,37,false,adv,elementary_fill+grade3+grade3_week30_item7 | tier1_ngsl_general+ngsl_rank_1968+bridge_from_beginner_grade_3+grade_estimate_6,intermediate,20.003,20.338,7.17,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
rapport,11,9-12,advanced_9_to_12,7728,297,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,1.492,7.99,28.741,advanced_seed,advanced_9_to_12.csv
rapt,12,9-12,advanced_9_to_12,9756,113,false,adj,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,3.054,7.672,28.463,advanced_seed,advanced_9_to_12.csv
rapture,11,9-12,advanced_9_to_12,8729,160,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.338,7.784,28.561,advanced_seed,advanced_9_to_12.csv
rare,7,6-8,intermediate_6_to_8,1763,43,false,n,tier1_ngsl_general+ngsl_rank_1763+grade_estimate_7,intermediate,5.835,29.379,9.207,intermediate_seed,intermediate_6_to_8.csv
rarely,7,6-8,intermediate_6_to_8,2149,32,false,adv,tier1_ngsl_general+ngsl_rank_2149+grade_estimate_7,intermediate,4.774,29.799,9.136,intermediate_seed,intermediate_6_to_8.csv
rash,10,9-12,advanced_9_to_12,5749,585,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,3.465,10.22,29.942,advanced_seed,advanced_9_to_12.csv
rasp,10,9-12,advanced_9_to_12,6728,383,false,v,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,3.357,8.076,28.816,advanced_seed,advanced_9_to_12.csv
raspberry,10,9-12,advanced_9_to_12,6729,278,false,n,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,1.476,8.468,29.422,advanced_seed,advanced_9_to_12.csv
rat,8,6-8,intermediate_6_to_8,2712,21,false,n,tier1_ngsl_general+ngsl_rank_2712+grade_estimate_8,intermediate,5.695,29.193,9.044,intermediate_seed,intermediate_6_to_8.csv
rate,6,6-8,intermediate_6_to_8,312,312,false,v,tier1_ngsl_general+ngsl_rank_312+grade_estimate_6,intermediate,10.305,29.506,9.155,intermediate_seed,intermediate_6_to_8.csv
rather,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,292,336,false,adv,tier2_fry_filtered+fry_rank_829+grade4_week2_item5 | tier1_ngsl_general+ngsl_rank_292+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,21.323,21.531,7.777,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
ratify,9,9-12,advanced_9_to_12,4700,1041,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,2.613,10.917,30.115,advanced_seed,advanced_9_to_12.csv
ratio,7,6-8,intermediate_6_to_8,2160,32,false,n,tier1_ngsl_general+ngsl_rank_2160+grade_estimate_7,intermediate,4.774,29.799,9.136,intermediate_seed,intermediate_6_to_8.csv
ration,4,k-5th grade,beginner_k_to_5,437,,false,n,elementary_fill+grade4+grade4_week22_item17,beginner,29.8,8.0,3.4,beginner_seed,beginner_k_to_5.csv
rational,6,6-8,intermediate_6_to_8,115,73,true,adj,tier2_nawl_academic+nawl_rank_115+grade_estimate_6,intermediate,6.151,30.035,12.043,intermediate_seed,intermediate_6_to_8.csv
rationale,9,9-12,advanced_9_to_12,4702,585,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,1.665,10.72,30.642,advanced_seed,advanced_9_to_12.csv
rationality,7,6-8,intermediate_6_to_8,635,22,true,n,tier2_nawl_academic+nawl_rank_635+grade_estimate_7,intermediate,5.903,30.204,14.654,intermediate_seed,intermediate_6_to_8.csv
rattle,9,9-12,advanced_9_to_12,3742,1135,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,2.635,10.947,30.141,advanced_seed,advanced_9_to_12.csv
raucous,11,9-12,advanced_9_to_12,8730,160,false,adj,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.338,8.284,29.961,advanced_seed,advanced_9_to_12.csv
ravage,10,9-12,advanced_9_to_12,6730,450,false,n,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,2.398,8.63,28.864,advanced_seed,advanced_9_to_12.csv
rave,10,9-12,advanced_9_to_12,5750,738,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,3.524,10.299,30.012,advanced_seed,advanced_9_to_12.csv
raven,10,9-12,advanced_9_to_12,6731,300,false,v,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,2.295,8.493,28.744,advanced_seed,advanced_9_to_12.csv
ravine,11,9-12,advanced_9_to_12,8731,158,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,2.135,8.28,28.558,advanced_seed,advanced_9_to_12.csv
raw,2,k-5th grade,beginner_k_to_5,40,,false,n,elementary_fill+grade2+grade2_week3_item8,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
ray,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,496,27,true,n,elementary_fill+grade4+grade4_week25_item16 | tier2_nawl_academic+nawl_rank_538+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,19.741,21.255,11.098,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
razor,10,9-12,advanced_9_to_12,5751,554,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,2.451,10.701,29.926,advanced_seed,advanced_9_to_12.csv
reach,6,6-8,intermediate_6_to_8,380,260,false,n,tier1_ngsl_general+ngsl_rank_380+grade_estimate_6,intermediate,9.259,29.445,7.702,intermediate_seed,intermediate_6_to_8.csv
reached,3,k-5th grade,beginner_k_to_5,350,,false,v,tier2_fry_filtered+fry_rank_350+grade3_week3_item7,beginner,29.0,7.0,2.0,beginner_seed,beginner_k_to_5.csv
react,8,6-8,intermediate_6_to_8,2377,27,false,v,tier1_ngsl_general+ngsl_rank_2377+grade_estimate_8,intermediate,4.741,29.755,9.098,intermediate_seed,intermediate_6_to_8.csv
reaction,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,672,71,false,n,elementary_fill+grade4+grade4_week34_item12 | tier1_ngsl_general+ngsl_rank_1231+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,20.145,21.527,9.436,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
reactive,8,6-8,intermediate_6_to_8,704,17,true,adj,tier2_nawl_academic+nawl_rank_704+grade_estimate_8,intermediate,5.859,30.145,13.102,intermediate_seed,intermediate_6_to_8.csv
reactor,8,6-8,intermediate_6_to_8,909,4,true,n,tier2_nawl_academic+nawl_rank_909+grade_estimate_8,intermediate,5.688,28.917,10.802,intermediate_seed,intermediate_6_to_8.csv
read,2,k-5th grade,beginner_k_to_5,28,,false,v,tier1_dolch+dolch_grade2+fry_overlap+grade2_week14_item4,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
reader,6,6-8,intermediate_6_to_8,1143,78,false,n,tier1_ngsl_general+ngsl_rank_1143+grade_estimate_6,intermediate,4.967,30.056,9.361,intermediate_seed,intermediate_6_to_8.csv
readership,11,9-12,advanced_9_to_12,7729,365,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,1.544,9.059,30.902,advanced_seed,advanced_9_to_12.csv
readily,7,6-8,intermediate_6_to_8,332,45,true,adv,tier2_nawl_academic+nawl_rank_332+grade_estimate_7,intermediate,6.044,29.392,11.218,intermediate_seed,intermediate_6_to_8.csv
ready,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,513,124,false,n,tier2_fry_filtered+fry_rank_513+grade4_week22_item3 | tier1_ngsl_general+ngsl_rank_774+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,21.076,21.202,7.489,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
real,3,k-5th grade,beginner_k_to_5,283,,false,adj,tier2_fry_filtered+fry_rank_283+grade3_week17_item4,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
realign,11,9-12,advanced_9_to_12,7730,273,false,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,1.471,7.961,28.716,advanced_seed,advanced_9_to_12.csv
realism,8,6-8,intermediate_6_to_8,709,17,true,n,tier2_nawl_academic+nawl_rank_709+grade_estimate_8,intermediate,5.859,29.645,12.402,intermediate_seed,intermediate_6_to_8.csv
realistic,7,6-8,intermediate_6_to_8,592,24,true,adj,tier2_nawl_academic+nawl_rank_592+grade_estimate_7,intermediate,5.919,29.725,11.772,intermediate_seed,intermediate_6_to_8.csv
reality,6,6-8,intermediate_6_to_8,1181,74,false,n,tier1_ngsl_general+ngsl_rank_1181+grade_estimate_6,intermediate,4.155,30.039,10.747,intermediate_seed,intermediate_6_to_8.csv
realize,6,6-8,intermediate_6_to_8,554,176,false,v,tier1_ngsl_general+ngsl_rank_554+grade_estimate_6,intermediate,8.362,29.316,8.989,intermediate_seed,intermediate_6_to_8.csv
really,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,104,870,false,adv,elementary_fill+grade4+grade4_week11_item8 | tier1_ngsl_general+ngsl_rank_104+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,21.567,21.856,8.061,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
realm,7,6-8,intermediate_6_to_8,487,31,true,n,tier2_nawl_academic+nawl_rank_487+grade_estimate_7,intermediate,6.768,29.79,11.129,intermediate_seed,intermediate_6_to_8.csv
reap,10,9-12,advanced_9_to_12,5752,567,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,3.457,10.209,29.933,advanced_seed,advanced_9_to_12.csv
rear,8,6-8,intermediate_6_to_8,2596,23,false,n,tier1_ngsl_general+ngsl_rank_2596+grade_estimate_8,intermediate,5.711,29.215,9.063,intermediate_seed,intermediate_6_to_8.csv
reason,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,256,383,false,n,tier2_fry_filtered+fry_rank_558+grade4_week26_item8 | tier1_ngsl_general+ngsl_rank_256+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,21.357,21.576,7.816,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
reasonable,7,6-8,intermediate_6_to_8,1569,52,false,adj,tier1_ngsl_general+ngsl_rank_1569+grade_estimate_7,intermediate,4.075,29.934,9.955,intermediate_seed,intermediate_6_to_8.csv
reasonably,8,6-8,intermediate_6_to_8,2718,21,false,adv,tier1_ngsl_general+ngsl_rank_2718+grade_estimate_8,intermediate,3.895,29.693,9.744,intermediate_seed,intermediate_6_to_8.csv
reassemble,12,9-12,advanced_9_to_12,9757,148,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,1.319,8.259,29.239,advanced_seed,advanced_9_to_12.csv
reassert,11,9-12,advanced_9_to_12,7731,324,false,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,1.514,8.519,29.467,advanced_seed,advanced_9_to_12.csv
rebate,10,9-12,advanced_9_to_12,6732,411,false,v,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,2.375,9.099,30.237,advanced_seed,advanced_9_to_12.csv
rebound,10,9-12,advanced_9_to_12,5753,254,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,1.453,9.937,29.695,advanced_seed,advanced_9_to_12.csv
rebuff,11,9-12,advanced_9_to_12,8732,186,false,v,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,2.175,8.334,28.605,advanced_seed,advanced_9_to_12.csv
rebuke,11,9-12,advanced_9_to_12,7732,351,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,2.335,8.546,28.79,advanced_seed,advanced_9_to_12.csv
rebut,11,9-12,advanced_9_to_12,8733,171,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,2.155,8.306,28.58,advanced_seed,advanced_9_to_12.csv
recalcitrant,12,9-12,advanced_9_to_12,9758,193,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,1.384,8.346,30.815,advanced_seed,advanced_9_to_12.csv
recall,7,6-8,intermediate_6_to_8,1388,62,false,n,tier1_ngsl_general+ngsl_rank_1388+grade_estimate_7,intermediate,4.914,29.986,9.3,intermediate_seed,intermediate_6_to_8.csv
recap,12,9-12,advanced_9_to_12,9759,76,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,1.961,8.048,28.354,advanced_seed,advanced_9_to_12.csv
recapture,10,9-12,advanced_9_to_12,6733,382,false,n,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,1.556,8.575,29.515,advanced_seed,advanced_9_to_12.csv
recast,12,9-12,advanced_9_to_12,9760,121,false,v,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,2.07,8.194,28.482,advanced_seed,advanced_9_to_12.csv
recede,10,9-12,advanced_9_to_12,5754,512,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,2.431,10.674,29.902,advanced_seed,advanced_9_to_12.csv
receipt,9,9-12,advanced_9_to_12,3744,2099,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,1.994,10.659,30.327,advanced_seed,advanced_9_to_12.csv
receive,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,265,254,false,adj,elementary_fill+grade4+grade4_week14_item5 | tier1_ngsl_general+ngsl_rank_396+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,20.453,21.437,9.095,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
received,5,k-5th grade,beginner_k_to_5,772,,false,v,tier2_fry_filtered+fry_rank_772+grade_estimated_from_fry_rank,beginner,29.0,7.5,2.7,beginner_seed,beginner_k_to_5.csv
recent,5;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,167,149,false,adj,elementary_fill+grade5+grade5_week9_item7 | tier1_ngsl_general+ngsl_rank_641+bridge_from_beginner_grade_5+grade_estimate_6,intermediate,21.121,21.261,7.541,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
recently,6,6-8,intermediate_6_to_8,638,150,false,adv,tier1_ngsl_general+ngsl_rank_638+grade_estimate_6,intermediate,8.322,29.263,8.243,intermediate_seed,intermediate_6_to_8.csv
receptive,10,9-12,advanced_9_to_12,5755,425,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,1.583,11.111,31.947,advanced_seed,advanced_9_to_12.csv
receptor,6,6-8,intermediate_6_to_8,30,137,true,n,tier2_nawl_academic+nawl_rank_30+grade_estimate_6,intermediate,6.3,30.234,12.217,intermediate_seed,intermediate_6_to_8.csv
recess,10,9-12,advanced_9_to_12,5757,480,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,2.414,10.652,29.883,advanced_seed,advanced_9_to_12.csv
recharge,11,9-12,advanced_9_to_12,7733,254,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,1.453,8.437,29.395,advanced_seed,advanced_9_to_12.csv
recipe,8,6-8,intermediate_6_to_8,898,5,true,n,tier2_nawl_academic+nawl_rank_898+grade_estimate_8,intermediate,6.506,29.441,10.823,intermediate_seed,intermediate_6_to_8.csv
recipient,9,9-12,advanced_9_to_12,3745,1145,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,1.838,10.95,30.844,advanced_seed,advanced_9_to_12.csv
reciprocal,10,9-12,advanced_9_to_12,5758,566,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,1.656,10.708,30.632,advanced_seed,advanced_9_to_12.csv
reciprocate,11,9-12,advanced_9_to_12,8734,217,false,v,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.414,8.885,32.249,advanced_seed,advanced_9_to_12.csv
reciprocity,11,9-12,advanced_9_to_12,8735,158,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.335,8.78,32.158,advanced_seed,advanced_9_to_12.csv
